data_source_id,trait_domain_name,trait_name,dataset_id,dataset_name,n_records,n_taxa,value_minimum,value_median,value_maximum
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123464,try_30816,8,6,0.0045620437956204385,0.005735133950619303,0.010193679918450561
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123465,try_30817,2,1,0.004755111745126011,0.0053187323431512406,0.0058823529411764705
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123466,try_30818,6,3,0.002687449610319806,0.002976896733137864,0.003923107100823852
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123467,try_30819,2,1,0.0017787264318747775,0.0017927055826943896,0.0018066847335140017
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123468,try_30820,3,1,0.0012348728081007657,0.001508523155830442,0.0015605493133583022
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123469,try_30821,3,3,0.0027685492801771874,0.0048756704046806435,0.005159958720330237
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123470,try_30822,2,2,9.333582228859436e-4,0.0010800255294998902,0.001226692836113837
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123471,try_30823,2,1,0.0017972681524083393,0.0019656421854658,0.0021340162185232605
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123472,try_30824,2,1,0.005737234652897303,0.00592859284664449,0.006119951040391676
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123473,try_30825,1,1,0.004340277777777778,0.004340277777777778,0.004340277777777778
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123474,try_30826,2,1,0.0027427317608337905,0.002893435895637595,0.0030441400304414
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123475,try_30827,2,2,0.002583311805734952,0.0034477576708709257,0.004312203536006899
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123476,try_30828,2,2,0.0032562683165092803,0.010477691680378534,0.017699115044247787
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123477,try_30829,1,1,0.0033921302578018993,0.0033921302578018993,0.0033921302578018993
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123478,try_30830,3,2,0.0021123785382340518,0.0024102193299590266,0.0025974025974025974
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123479,try_30831,3,2,0.005633802816901409,0.0058309037900874635,0.005847953216374269
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123480,try_30832,4,3,0.007153075822603719,0.007656272873664178,0.007936507936507936
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123481,try_30833,2,2,0.005506607929515419,0.005582958746874291,0.005659309564233164
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123482,try_30834,2,2,0.0022629554197782305,0.002369101472265353,0.0024752475247524753
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123483,try_30835,1,1,0.002144542140253056,0.002144542140253056,0.002144542140253056
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123484,try_30836,1,1,0.0014710208884966167,0.0014710208884966167,0.0014710208884966167
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123485,try_30837,3,2,9.613535858488751e-4,0.0017452006980802793,0.001971220185294697
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123486,try_30838,1,1,0.008333333333333333,0.008333333333333333,0.008333333333333333
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123487,try_30839,1,1,0.0044603033006244425,0.0044603033006244425,0.0044603033006244425
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123488,try_30840,2,1,0.0034554250172771253,0.003879175503475051,0.004302925989672977
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123489,try_30841,2,1,0.0058411214953271035,0.005886159798671855,0.005931198102016607
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123490,try_30842,6,4,0.0018964536317087049,0.0026719427679957556,0.008968609865470852
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123491,try_30843,1,1,0.001725327812284334,0.001725327812284334,0.001725327812284334
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123492,try_30844,2,1,0.005070993914807302,0.00529792789663017,0.0055248618784530384
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123493,try_30845,1,1,0.0038182512409316535,0.0038182512409316535,0.0038182512409316535
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123494,try_30846,2,2,0.002560163850486431,0.0028100696853411346,0.003059975520195838
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123495,try_30847,2,2,0.0030432136335970784,0.0039128071993906,0.004782400765184123
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123496,try_30848,3,3,0.00419639110365086,0.004708097928436911,0.006418485237483953
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123497,try_30849,2,1,0.003290556103981573,0.0035356372202327525,0.003780718336483932
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123498,try_30850,13,8,0.002752546105147261,0.0047169811320754715,0.007501875468867216
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123499,try_30851,2,1,0.0032690421706440017,0.003610024838779133,0.0039510075069142635
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123500,try_30852,3,3,0.0017205781142463866,0.0061312078479460455,0.01680672268907563
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123501,try_30853,1,1,0.005254860746190226,0.005254860746190226,0.005254860746190226
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123502,try_30854,2,1,0.005494505494505495,0.005719904352484614,0.005945303210463734
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123503,try_30855,1,1,0.004721435316336166,0.004721435316336166,0.004721435316336166
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123504,try_30856,1,1,0.004201680672268907,0.004201680672268907,0.004201680672268907
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123505,try_30857,10,9,0.0024894199651481204,0.004642788487944197,0.009727626459143969
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123506,try_30858,2,2,0.0021272069772388853,0.0031288657769300583,0.004130524576621231
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123507,try_30859,14,8,0.002266032177656923,0.003761549591471802,0.005515719801434087
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123508,try_30860,2,1,0.0038774718883288098,0.003941941072369533,0.004006410256410257
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123509,try_30861,16,12,0.002799552071668533,0.004003233997681073,0.0074962518740629685
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123510,try_30862,2,1,0.0033932813030200207,0.0035464371738925483,0.0036995930447650755
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123511,try_30863,6,1,0.0037778617302606727,0.005400740808103224,0.006887052341597796
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123512,try_30864,3,2,0.0021944261575597983,0.00225123818099955,0.002763957987838585
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123513,try_30865,1,1,0.01107419712070875,0.01107419712070875,0.01107419712070875
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123514,try_30866,1,1,0.0015651901706057287,0.0015651901706057287,0.0015651901706057287
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123515,try_30867,2,1,0.0025233409033560434,0.0032026642404978972,0.003881987577639751
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123516,try_30868,4,3,0.00129315918789603,0.0016435570706142362,0.0020412329046744235
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123517,try_30869,1,1,0.0013034410844629822,0.0013034410844629822,0.0013034410844629822
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123518,try_30870,1,1,0.0064808813998703816,0.0064808813998703816,0.0064808813998703816
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123519,try_30871,1,1,0.005889281507656065,0.005889281507656065,0.005889281507656065
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123520,try_30872,2,2,0.005420054200542005,0.012872628726287264,0.02032520325203252
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123521,try_30873,1,1,0.002340276152586005,0.002340276152586005,0.002340276152586005
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123522,try_30874,2,2,0.0011303266644060134,0.0031032343981928544,0.005076142131979695
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123523,try_30875,4,3,0.003134796238244514,0.005907657606686734,0.01107419712070875
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123524,try_30876,2,2,0.004253509145044662,0.007474348155410031,0.0106951871657754
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123525,try_30877,2,1,6.75310642895732e-4,6.910871444492091e-4,7.068636460026861e-4
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123526,try_30878,1,1,0.0013274923669188902,0.0013274923669188902,0.0013274923669188902
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123527,try_30879,4,2,0.002064409578860446,0.003973034612896367,0.00580046403712297
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123528,try_30880,4,2,0.0028320589068252617,0.003862795784905784,0.0049504950495049506
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123529,try_30881,4,2,0.0011093854004881297,0.001896123587946717,0.0026130128037627387
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123530,try_30882,4,2,0.00258732212160414,0.0027934021447372126,0.0029129041654529565
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123531,try_30883,1,1,0.03367003367003367,0.03367003367003367,0.03367003367003367
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123532,try_30884,2,1,0.001896813353566009,0.0020485166877841046,0.0022002200220022
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123533,try_30885,1,1,0.0017828489926903191,0.0017828489926903191,0.0017828489926903191
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123534,try_30886,1,1,0.004522840343735866,0.004522840343735866,0.004522840343735866
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123535,try_30887,2,2,0.002702702702702703,0.006028619826561828,0.009354536950420954
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123536,try_30888,1,1,0.0038774718883288098,0.0038774718883288098,0.0038774718883288098
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123537,try_30889,2,2,0.005659309564233164,0.0058710173125302075,0.00608272506082725
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123538,try_30890,2,1,0.0041841004184100415,0.004688104207128178,0.005192107995846314
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123539,try_30891,2,1,0.0025119316754584273,0.0025703717262675944,0.0026288117770767614
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123540,try_30892,4,3,0.0011603620329542817,0.004561311473239478,0.005350454788657036
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123541,try_30893,2,2,0.006844626967830254,0.006865839654714025,0.006887052341597796
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123542,try_30894,1,1,0.0036509675063891934,0.0036509675063891934,0.0036509675063891934
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123543,try_30895,1,1,0.0051813471502590676,0.0051813471502590676,0.0051813471502590676
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123544,try_30896,2,1,0.005963029218843173,0.00757288283715345,0.009182736455463728
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123545,try_30897,4,2,0.005192107995846314,0.0056039983453218,0.006024096385542169
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123546,try_30898,1,1,0.0032808398950131233,0.0032808398950131233,0.0032808398950131233
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123547,try_30899,1,1,0.0038744672607516463,0.0038744672607516463,0.0038744672607516463
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123548,try_30900,1,1,0.0032520325203252032,0.0032520325203252032,0.0032520325203252032
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123549,try_30901,6,4,0.00228675966155957,0.0030974188969702166,0.007836990595611286
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123550,try_30902,2,1,0.0063613231552162855,0.0063613231552162855,0.0063613231552162855
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123551,try_30903,1,1,0.004214075010535188,0.004214075010535188,0.004214075010535188
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123552,try_30904,4,3,0.005053057099545225,0.007141965034448129,0.01107419712070875
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123553,try_30905,1,1,0.00413393964448119,0.00413393964448119,0.00413393964448119
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123554,try_30906,10,5,0.006333122229259024,0.007918927239291423,0.014513788098693758
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123555,try_30907,1,1,0.0053705692803437165,0.0053705692803437165,0.0053705692803437165
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123556,try_30908,4,3,0.006349206349206349,0.007425094220765585,0.009140767824497258
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123557,try_30909,2,1,0.004679457182966776,0.00508547268813358,0.0054914881933003845
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123558,try_30910,3,3,0.002409058058299205,0.005254860746190226,0.025773195876288662
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123559,try_30911,4,3,0.003247807729782397,0.004951415907478003,0.005773672055427252
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123560,try_30912,1,1,0.008051529790660225,0.008051529790660225,0.008051529790660225
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123561,try_30913,9,7,0.003937007874015748,0.004593477262287552,0.011376564277588168
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123562,try_30914,3,3,0.005747126436781609,0.005793742757821553,0.02915451895043732
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123563,try_30915,1,1,0.004892367906066536,0.004892367906066536,0.004892367906066536
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123564,try_30916,1,1,0.0026089225150013043,0.0026089225150013043,0.0026089225150013043
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123565,try_30917,1,1,0.006872852233676976,0.006872852233676976,0.006872852233676976
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123566,try_30918,3,2,0.004608294930875576,0.0059031877213695395,0.006381620931716656
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123567,try_30919,1,1,0.005934718100890208,0.005934718100890208,0.005934718100890208
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123568,try_30920,5,3,0.0032605151613955006,0.003881987577639751,0.004830917874396135
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123569,try_30921,2,1,0.008382229673093043,0.008389267649308906,0.008396305625524769
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123570,try_30922,1,1,0.0026055237102657635,0.0026055237102657635,0.0026055237102657635
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123571,try_30923,2,1,0.004113533525298231,0.004195346745540476,0.00427715996578272
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123572,try_30924,7,6,0.0011189437171310282,0.0036363636363636364,0.007541478129713424
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123573,try_30925,4,4,0.0021399529210357373,0.005616220324669823,0.007936507936507936
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123574,try_30926,3,2,0.001232589670898558,0.002261931689662972,0.00426075841499787
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123575,try_30927,1,1,0.007147962830593281,0.007147962830593281,0.007147962830593281
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123576,try_30928,1,1,0.011976047904191617,0.011976047904191617,0.011976047904191617
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123577,try_30929,6,4,0.0012840267077555215,0.002994512271972471,0.0054466230936819175
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123578,try_30930,2,1,0.004705882352941176,0.005659819483348896,0.006613756613756614
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123579,try_30931,5,4,0.00259000259000259,0.0044603033006244425,0.021052631578947368
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123580,try_30932,1,1,0.006997900629811056,0.006997900629811056,0.006997900629811056
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123581,try_30933,1,1,0.0028785261945883708,0.0028785261945883708,0.0028785261945883708
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123582,try_30934,2,1,0.0043859649122807015,0.005217785843920145,0.006049606775559588
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123583,try_30935,1,1,0.01,0.01,0.01
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123584,try_30936,2,2,0.005050505050505051,0.00518341307814992,0.00531632110579479
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123585,try_30937,1,1,0.009970089730807577,0.009970089730807577,0.009970089730807577
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123586,try_30938,1,1,0.008591065292096219,0.008591065292096219,0.008591065292096219
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123587,try_30939,1,1,0.004688232536333802,0.004688232536333802,0.004688232536333802
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123588,try_30940,1,1,0.007836990595611286,0.007836990595611286,0.007836990595611286
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123589,try_30941,1,1,0.007326007326007326,0.007326007326007326,0.007326007326007326
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123590,try_30942,1,1,0.00778816199376947,0.00778816199376947,0.00778816199376947
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123591,try_30943,2,2,0.0019743336623889436,0.002822029216515573,0.003669724770642202
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123592,try_30944,1,1,0.00681663258350375,0.00681663258350375,0.00681663258350375
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123593,try_30945,1,1,0.008257638315441783,0.008257638315441783,0.008257638315441783
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123594,try_30946,2,2,0.00874125874125874,0.008858959711742477,0.008976660682226212
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123595,try_30947,1,1,0.004618937644341801,0.004618937644341801,0.004618937644341801
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123596,try_30948,1,1,0.004438526409232135,0.004438526409232135,0.004438526409232135
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123597,try_30949,1,1,0.007558578987150415,0.007558578987150415,0.007558578987150415
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123598,try_30950,1,1,0.009099181073703366,0.009099181073703366,0.009099181073703366
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123599,try_30951,1,1,0.003955696202531645,0.003955696202531645,0.003955696202531645
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123600,try_30952,1,1,0.004219409282700422,0.004219409282700422,0.004219409282700422
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123601,try_30953,1,1,0.00904977375565611,0.00904977375565611,0.00904977375565611
297,Leaf mass per area,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",123602,try_30954,1,1,0.0023408239700374533,0.0023408239700374533,0.0023408239700374533
