candidate_id,review_stage,taxon_name,trait_domain_name,n_records,n_trait_names,n_datasets,n_domain_outliers,n_taxon_outliers,n_invalid_values,source_references,candidate_reasons,triage_outcome,reconciliation_outcome,has_objective_scale_evidence,closure_outcome,n_source_rules,n_proposed_source_rules,n_approved_source_rules,proposed_source_rule_ids,approved_source_rule_ids,investigation_outcome
2a872ccaa267ea431dd09ae8eb4fea5dbbfb511204dcefe82a2354969cac7822,raw,Chenopodium album,Leaf nitrogen content per unit mass,63,2,16,22,7,0,review_submission_csv:1239,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
13a4d3105cc81095961fdedbf026698128e9913055f45b49364eea8b275e0fc9,raw,Cistus albidus,Leaf nitrogen content per unit mass,86,2,23,61,14,0,review_submission_csv:1089,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
8ce32f2788d05e5ec4e83379675e287706bfda3807fbfcc9976ec324fab37cd7,raw,Cistus ladanifer,Leaf nitrogen content per unit mass,14,2,13,2,3,0,review_submission_csv:1162,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
f6a98ff403bb752995779046818e6162e29d6472c2fc782e51bbe364f69a55a8,raw,Cistus monspeliensis,Leaf nitrogen content per unit mass,23,2,20,3,4,0,review_submission_csv:1181,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
57a7cc34950a6045e2efc2f278d9feff5a73c8252475783805b05cff21d1e3f8,raw,Cistus salviifolius,Leaf nitrogen content per unit mass,137,2,35,82,17,0,review_submission_csv:1143,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
7f1e0ab4b1ae70e966934999803e88ebd07e6306eceda6a974ffc69057f0dc36,raw,Comandra umbellata,Leaf nitrogen content per unit mass,17,1,3,1,1,0,review_submission_csv:1439,domain_outlier;taxon_outlier;source_review,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
d23df331aa56d27358131a2ba598cd2fd11b57821ca69c8dfcaced4ddc3b19af,raw,Cornus florida,Leaf nitrogen content per unit mass,50,2,33,5,9,0,review_submission_csv:1101,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
4c142978acb1c63ff821ae1293366129f203195cf53b6ce15e471ee598488280,raw,Cornus sanguinea,Leaf nitrogen content per unit mass,25,1,12,3,7,0,review_submission_csv:983,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
ae25c2ea354b351dbe1d2a533fe6d8998cff9e2f92a27f93c42f95b8bc94e6fe,raw,Corylus americana,Leaf nitrogen content per unit mass,60,2,9,2,2,0,review_submission_csv:1428,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
04efe42800c04e4f5e7971715322e6be9e6f27a45b64df830cbeece6aa3b401a,raw,Corylus avellana,Leaf nitrogen content per unit mass,23,1,10,4,10,0,review_submission_csv:928,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
0e8ed17056288590d8359b6338089d35260710ce46460616df2407597166b5c1,raw,Crepis paludosa,Leaf nitrogen content per unit mass,22,1,4,8,1,0,review_submission_csv:1444,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
0b717fbf8fae544fe9bc896b98633979ae65b7cec0e13f669742a4dda3b6145b,raw,Cynosurus cristatus,Leaf nitrogen content per unit mass,38,1,25,9,9,0,review_submission_csv:997,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
052cbbdce328924f29ce66fc5dfa4195190eb75669d7a1c9c11a1b611f786448,raw,Cytisus scoparius,Leaf nitrogen content per unit mass,40,1,7,32,9,0,review_submission_csv:1008,domain_outlier;taxon_outlier;source_review,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
eff87b2dd601ef8805b90f32fecc2d22eef6b1a29ccddf5576e63da27adc12ad,raw,Dactylis glomerata,Leaf nitrogen content per unit mass,170,2,92,78,4,0,review_submission_csv:1445,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
218399b1b491013d6682dba4a877bf2817912fa4756870bb46ffa44cc0f19d3f,raw,Deschampsia caespitosa,Leaf nitrogen content per unit mass,16,1,9,6,2,0,review_submission_csv:1311,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
a97e034677c820d3db380fa5b5bdd1b63dd3d4f82b6c0a10f356b45ffb2dd3e5,raw,Deschampsia cespitosa,Leaf nitrogen content per unit mass,29,1,24,3,3,0,review_submission_csv:1316,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
394d2157be118655176415f145bf7f2a0c2ba73ad0b01e0862bb2f397262f750,raw,Dryas octopetala,Leaf nitrogen content per unit mass,79,1,19,24,5,0,review_submission_csv:1339,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
5a5e7a03b773ac1c222c1161d0e22835f165f11d94974114430c8c8552e61336,raw,Eleocharis palustris,Leaf nitrogen content per unit mass,13,1,13,4,2,0,review_submission_csv:1275,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
d501e8453b7f440aac3c1deab2cbd3e1ec09751b61b349dac7384ce8d09dedcf,raw,Elymus canadensis,Leaf nitrogen content per unit mass,19,1,6,2,3,0,review_submission_csv:1236,domain_outlier;taxon_outlier;source_review,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
85628dcf33aeb70e15f1dfb153b651a62967f0a2cf8cf06ae9c0debde3496cf9,raw,Elymus repens,Leaf nitrogen content per unit mass,41,2,27,3,4,0,review_submission_csv:1308,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
302ba8b75902f4f5e6814500daf8e3ab7b39d0838ba102fc595883b4f746cb65,raw,Elymus smithii,Leaf nitrogen content per unit mass,26,1,7,11,1,0,review_submission_csv:1426,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
0aba08e52baf104e2574e15b1bf3eec54506a5c659e7da53826873cebf489e9b,raw,Empetrum nigrum,Leaf nitrogen content per unit mass,131,2,36,8,10,0,review_submission_csv:1303,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
5939a254d360d52a47d9f240c8800675bf5e919db9ef7a29c449509c988b87ce,raw,Equisetum scirpoides,Leaf nitrogen content per unit mass,26,1,4,6,2,0,review_submission_csv:1346,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
8c02983e15f59070195d68726a1ac251c33553d66dea7be30f4bd59878560227,raw,Erica cinerea,Leaf nitrogen content per unit mass,11,2,8,0,4,0,review_submission_csv:989,taxon_outlier;source_review,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
945344fbdc62e86d0d45490a37f2319483ccdbfc386e4c1c27c0215f22766949,raw,Eupatorium cannabinum,Leaf nitrogen content per unit mass,15,1,15,6,1,0,review_submission_csv:1393,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
7bbbf1b67edf623a5eadb40ffdfb5c21600cc79f3418e2b3b8de7e197d302bbd,raw,Fagus sylvatica,Leaf nitrogen content per unit mass,445,2,184,56,89,0,review_submission_csv:934,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
691f612e674d7c08dc829e47edf029ab39d519122608079b47e3a304f6f16fa8,raw,Festuca ovina,Leaf nitrogen content per unit mass,107,1,38,40,2,0,review_submission_csv:1457,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
91b0799297634dafeb33a344631b02b0caeff07c9360cfbcbedb8a05515e9603,raw,Festuca rubra,Leaf nitrogen content per unit mass,90,2,26,35,14,0,review_submission_csv:1106,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
4a91f48c2c39d7d4580e5edc7d39080a831e97a1cbdc4d6c885fdacfbaf74474,raw,Filipendula ulmaria,Leaf nitrogen content per unit mass,19,1,13,0,6,0,review_submission_csv:976,taxon_outlier;source_review,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
e546ba6fa01a6e89855ee706ae97c86283b1762fb0abf565e263ed3ebb633b43,raw,Frangula alnus,Leaf nitrogen content per unit mass,21,2,15,3,3,0,review_submission_csv:1255,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
934f6551b14a3ac5a079d5648126def1569569ed908e53a875600e86c4cf9bb3,raw,Fraxinus americana,Leaf nitrogen content per unit mass,61,2,42,6,8,0,review_submission_csv:1184,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
327b5a51cefd5a544064f0cbadf6228fa69056c85544a97dffb31cc0ac923623,raw,Fraxinus angustifolia,Leaf nitrogen content per unit mass,36,2,29,6,6,0,review_submission_csv:1151,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
971af9027b0ed8df89d8497843741f6cba07ab298d2976f13437511cf95fe4f4,raw,Fraxinus excelsior,Leaf nitrogen content per unit mass,87,2,29,10,10,0,review_submission_csv:1193,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
65b31b08c707edc16907a8b9ea245b6f46005c9090f179a15499eb40b7fa5342,raw,Galium aparine,Leaf nitrogen content per unit mass,12,2,10,4,1,0,review_submission_csv:1371,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
17336c57998f41f40677c08f79ef9f482b083f0106ee9d8af7f42f3f9bb2a06a,raw,Galium mollugo,Leaf nitrogen content per unit mass,66,1,42,22,4,0,review_submission_csv:1344,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
8c53521ba8b170425aa780092937539094eda704782de344b9762b7a87a13d05,raw,Galium verum,Leaf nitrogen content per unit mass,33,2,26,2,2,0,review_submission_csv:1374,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
1ae9e97e13544418ce4a8b34c08d42cbcd1fffcc7b94fc02ca62176e01f668f4,raw,Geranium pratense,Leaf nitrogen content per unit mass,36,1,2,32,4,0,review_submission_csv:1281,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
12dab74e38e2700aff54249cdc4bfca2d373a9defeb6ce132008524c30103df8,raw,Geum triflorum,Leaf nitrogen content per unit mass,25,2,4,5,5,0,review_submission_csv:1125,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
911d14fe98a490d7b2d0fd6099d77cbc557fbb95b945bc546b52bd3d838afc31,raw,Globularia alypum,Leaf nitrogen content per unit mass,14,2,12,0,3,0,review_submission_csv:1163,taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
1c70a59e9cb96a6b93837a2ca697ef144c1bc7fde116db6f74d78c9c963e18af,raw,Grindelia squarrosa,Leaf nitrogen content per unit mass,12,1,3,7,2,0,review_submission_csv:1265,domain_outlier;taxon_outlier;source_review,agent_repeated_source_pattern,,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
301ceba617946cbfaad5bebcd965ac44be2ecff2527fd01d22f7f078cef0a8e7,raw,Gutierrezia sarothrae,Leaf nitrogen content per unit mass,23,2,11,4,4,0,review_submission_csv:1182,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
62e79e8624643336b404df2f9d584b993f26471fdfa51487e43b38df0c469bbb,raw,Gymnocarpium dryopteris,Leaf nitrogen content per unit mass,37,2,13,13,1,0,review_submission_csv:1453,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
40a8b900864b2131794f460d1a4a8b9905bf6de1d9b5329043859561e6f4f9a2,raw,Hedera helix,Leaf nitrogen content per unit mass,56,1,26,4,9,0,review_submission_csv:1126,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
064b574af7f9d564be79c7f43ba47922f802dcb778494a100146d358dce9c8e6,raw,Helianthemum nummularium,Leaf nitrogen content per unit mass,26,2,17,5,6,0,review_submission_csv:1081,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
48cbcfc06703bacdd527751940c0dc239c354d3b237b1d9781cf8014714b13b5,raw,Heteromeles arbutifolia,Leaf nitrogen content per unit mass,14,2,9,0,3,0,review_submission_csv:1164,taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
695d4530a3127928f520bea331bef940b5aa0055ca8d839aa7b0d0ae11c13597,raw,Holcus lanatus,Leaf nitrogen content per unit mass,79,1,40,27,5,0,review_submission_csv:1340,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
5cc989f118599e0e7f6c1e2163b27d8ef6f78f18183ceb721a2c233add82b55c,raw,Hydrocotyle vulgaris,Leaf nitrogen content per unit mass,15,1,14,5,2,0,review_submission_csv:1306,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
d43febe8845d8f7706beb33d9880ebdacf836438b4f6645be3d9609f06f151f3,raw,Hypericum perforatum,Leaf nitrogen content per unit mass,18,1,13,2,8,0,review_submission_csv:929,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
7b9c8864c738ddb48abb0414c6ceccf2aab70a5df53c951b5bf4076df6494cfb,raw,Ilex aquifolium,Leaf nitrogen content per unit mass,41,1,16,5,10,0,review_submission_csv:985,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
73fc2fa2df3f0685ac9266a5f4b70c0346ea05d6a686db0e372105777fb84724,raw,Jacobaea vulgaris,Leaf nitrogen content per unit mass,49,1,47,45,6,0,review_submission_csv:1233,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
f67d22de6cadbf17490368a0eb353bf0d5594161451f01f000199547a26c9b2c,raw,Juglans nigra,Leaf nitrogen content per unit mass,21,2,12,3,3,0,review_submission_csv:1256,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
ce49ef3b1d395f7f9c0e1a75a7670ec270d867ea60377b0373c106f34213ff0b,raw,Juncus arcticus,Leaf nitrogen content per unit mass,14,2,8,3,5,0,review_submission_csv:957,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
83b1113a4ea912af8710bdede56840cd71c7edbdec6620a7cc574537c114bf6a,raw,Juncus articulatus,Leaf nitrogen content per unit mass,11,1,11,4,2,0,review_submission_csv:1250,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
f42bfeca494524eca778a32b313d9e2931fdf51065abf831d98821c235fb69f9,raw,Juncus effusus,Leaf nitrogen content per unit mass,12,1,8,1,2,0,review_submission_csv:1266,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
4ecb03c2123b014a5ed52e53137d3e71b21882b2ec464dd6705521a4c6f0560d,raw,Juniperus deppeana,Leaf nitrogen content per unit mass,22,2,10,0,3,0,review_submission_csv:1260,taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
add54620364c64e7f3f76fe76f42239e6c8829a8000244976c3de5cd76c3f310,raw,Juniperus monosperma,Leaf nitrogen content per unit mass,24,2,13,0,3,0,review_submission_csv:1280,taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
9d9a85f9087ba43eb3185498c56e829f2308fa56a3efc997f155fab43956702c,raw,Juniperus virginiana,Leaf nitrogen content per unit mass,17,2,6,3,3,0,review_submission_csv:1195,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
e84496da94f0cee149c6c8b1c82bc6f014af73463b4d14c593d0b26c4df31e82,raw,Kalmia latifolia,Leaf nitrogen content per unit mass,16,2,15,0,4,0,review_submission_csv:1097,taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
cc9869639d2179028a9503a5e3a9b7ed042a1eb7ebff3d9bf7d8d0039238c4b7,raw,Koeleria pyramidata,Leaf nitrogen content per unit mass,57,1,16,8,13,0,review_submission_csv:980,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
4eb7b8c11552c0b020af4260d773b34917f17a96912d3c328b069de1b133550a,raw,Laburnum anagyroides,Leaf nitrogen content per unit mass,25,1,12,3,9,0,review_submission_csv:938,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
f87706db07ba149409e05e6051ca0f7cc46fb3bd9708e74a4963ec96a455aa98,raw,Larix decidua,Leaf nitrogen content per unit mass,75,2,20,7,8,0,review_submission_csv:1240,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
30fb236b4948fe98d394167b988e29c3d3b6baf5e2909195bae96c95fd43b5a0,raw,Larix laricina,Leaf nitrogen content per unit mass,50,2,14,3,4,0,review_submission_csv:1332,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
8b6eae1369f358657d455aaf1de41ec96c950f11712b37d00b6ef28ece3bae20,raw,Larix occidentalis,Leaf nitrogen content per unit mass,10,2,10,3,1,0,review_submission_csv:1349,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
b122b8c5740c4a6e977aa5c789a4a0d6eb9fc75450bd47b5e71d0fd862ca1970,raw,Larrea tridentata,Leaf nitrogen content per unit mass,191,2,14,5,21,0,review_submission_csv:1167,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
e3294818cf95f364d2fbe9b4b42cbaef36f7970dc0cf054d50e518b50bc12ed6,raw,Lavandula latifolia,Leaf nitrogen content per unit mass,41,2,10,33,8,0,review_submission_csv:1088,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
e2aeadc5c3e8a66aefff5c380cfe1cebfe1fd91503fc3192fb66fab1cdf1020a,raw,Lavandula stoechas,Leaf nitrogen content per unit mass,10,2,8,2,3,0,review_submission_csv:1091,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
37ade5aa516265a70c293c320ad94f6bb893e0396b31ec6e919c3188da8bf9c5,raw,Liatris aspera,Leaf nitrogen content per unit mass,41,2,11,2,5,0,review_submission_csv:1245,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
7aad284267bf809dddaabca79d95f0ad7f3761fa32c8337d62b0318c70af9908,raw,Ligustrum vulgare,Leaf nitrogen content per unit mass,17,1,8,3,4,0,review_submission_csv:1115,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
2f2e7431e89f7fac092893971cccbc4b9f8ba0dffdbe6c600ca4cfe333bb0a5c,raw,Liquidambar styraciflua,Leaf nitrogen content per unit mass,184,2,34,42,11,0,review_submission_csv:1334,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
8c98fdcf5033ed026d745e70004beb582d0ece487be29f9d980ee930dc00c068,raw,Liriodendron tulipifera,Leaf nitrogen content per unit mass,83,2,44,6,16,0,review_submission_csv:1002,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
8fe4788b68cfa53eee3850678404968dede15bfa958316318bc273f7f420c87c,raw,Lolium perenne,Leaf nitrogen content per unit mass,66,1,42,2,3,0,review_submission_csv:1390,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
bb9c691360ffa3f78c5a580614735276a9af71de090063f2e3700c063e47a257,raw,Lupinus perennis,Leaf nitrogen content per unit mass,29,2,13,4,4,0,review_submission_csv:1238,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
56aee3cceed8d03df2f81de6ac2940075e43f942269dd5cfce044da2de8b0336,raw,Lycopodium annotinum,Leaf nitrogen content per unit mass,32,1,12,0,9,0,review_submission_csv:953,taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
c4e729f8e0aa0b94069bf7ab65d1275f72d7db2a0c8ad2034dfbad711b152b5c,raw,Lycopus europaeus,Leaf nitrogen content per unit mass,10,1,10,5,1,0,review_submission_csv:1351,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
4d96c0aee5438bb58b7ffdc3d94960fe334763c47dd1d99091e7de8d45c21938,raw,Malus sylvestris,Leaf nitrogen content per unit mass,17,1,6,3,6,0,review_submission_csv:948,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
a7aa41cfda388673f3896167ba62af6184bd520019f36e7fb2e456059070da71,raw,Matteuccia struthiopteris,Leaf nitrogen content per unit mass,13,2,9,1,4,0,review_submission_csv:1012,domain_outlier;taxon_outlier;source_review,pending_isolated_source_pattern,agent_strong_isolated_source_pattern,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
8cf71a74c95fc49699524571b25c2a4e151a1c723a32fc67b25cdee4aa9405eb,raw,Melampyrum sylvaticum,Leaf nitrogen content per unit mass,35,1,11,7,7,0,review_submission_csv:1094,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
808d1716bc4bbf358d9b9c8d1bd365db8d8728079eb96fb0f1dc9881021beece,raw,Mentha aquatica,Leaf nitrogen content per unit mass,22,1,22,7,3,0,review_submission_csv:1261,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
ef664b5a804cb28308eeb2657597acedf7a7a005c9f6e85b8162513780a24317,raw,Molinia caerulea,Leaf nitrogen content per unit mass,28,1,19,5,7,0,review_submission_csv:1006,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
bc7c24e76046bc0ac8c7ed9b494576a517fdeaadbca8ccbe02d06f5fb7ddece5,raw,Monarda fistulosa,Leaf nitrogen content per unit mass,19,1,6,2,4,0,review_submission_csv:1137,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
611640079419062ca1a476155d676d2e22d84320af9ac88e8a1edfa429d23dfa,raw,Ostrya virginiana,Leaf nitrogen content per unit mass,112,1,26,4,22,0,review_submission_csv:979,domain_outlier;taxon_outlier;source_review,pending_submitted_note,propose_scale_validated_threshold,TRUE,pending_objective_scale_evidence,0,0,0,,,approve_none_grouped
