candidate_id,trait_domain_name,low_dataset_id,low_dataset_name,low_trait_name,low_source_median,high_dataset_id,high_dataset_name,high_trait_name,high_source_median,source_median_ratio,unit_factor,unit_factor_relative_error
530322c845b9664e15a50f4322e189ea743034a83793a7cbef831269fec04aae,Leaf nitrogen content per unit mass,103528,try_10880,Leaf nitrogen (N) content per leaf dry mass,2.63,103990,try_11342,Leaf nitrogen (N) content per leaf dry mass,28.49334414,10.833971155893536,10,0.08339711558935359
53424f221ce502fe3af84300a9dc688119fc1012fd886fc8a33abbdbe50d865e,Leaf nitrogen content per unit mass,104751,try_12103,Leaf nitrogen (N) content per leaf dry mass,2.128,102530,try_9882,Leaf nitrogen (N) content per leaf dry mass,24.765,11.637687969924812,10,0.16376879699248126
5356c318a8102ea40b5d35cb5d6d7baa56b223a74b2fb08a16560c59696a80d2,Leaf mass per area,107515,try_14867,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.008715048506363825,113765,try_21117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.08712951910292314,9.997594280662948,10,2.4057193370519148e-4
538d8a0e0ded70bf694b5863b7ffebe3c67bb17a696334fd9e37d6ce8e0a5b47,Plant heigh,248009,bien_traits_123019,whole plant height,3.9624,112338,try_19690,Plant height vegetative,300,75.71168988491823,100,0.24288310115081768
549b70ed6951f05bba920e6e2fd9253103bea07e83bd66152480c547eea2a3d0,Leaf nitrogen content per unit mass,99613,try_6965,Leaf nitrogen (N) content per leaf dry mass,0.0253515,125747,bien_traits_757,leaf nitrogen content per leaf dry mass,25.1,990.0794824763822,1000,0.009920517523617778
549db7dbce4ab72c7d16617582281edf312b67b80b355f7da7034e094d065ffd,Leaf nitrogen content per unit mass,104626,try_11978,Leaf nitrogen (N) content per leaf dry mass,1.285,103586,try_10938,Leaf nitrogen (N) content per leaf dry mass,13.921,10.833463035019456,10,0.0833463035019455
54ba373f12d3ebf092215251db7c4906d9f20ff3c7b81283930611bc6e616567,Leaf mass per area,124644,try_31996,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0042639368845229985,125029,bien_traits_39,leaf mass per area,0.04263936815027576,9.999999837015828,10,1.629841717143421e-8
557c103365637d199711bd1f0dd0f8fd6b28777a76cc4e8672625361781c39d6,Plant heigh,114160,try_21512,Plant height vegetative,1.8,107682,try_15034,Plant height vegetative,15.35,8.527777777777777,10,0.14722222222222237
56567b260f3f0f69339cd1926f3c99a24af9ccbc3192b7f527c7354534ff23a7,Leaf mass per area,107626,try_14978,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.005656108597285068,107886,try_15238,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.04399146254497199,7.777690577951049,10,0.22223094220489514
56666f4dc70f04eb638fed8c84caaa4a3bd369bb5d7963d2dca724e3591916e1,Plant heigh,110836,try_18188,Plant height vegetative,0.71,112409,try_19761,Plant height vegetative,80,112.67605633802818,100,0.12676056338028174
566cce30c6f48f51386fda290da6cbe85cadd283433f824636996ed682f2e0dc,Diaspore mass,111182,try_18534,Seed dry mass,0.0034,111180,try_18532,Seed dry mass,0.0344,10.11764705882353,10,0.011764705882353121
56760a4bbc5da81cf28ced63413088d46d4b883d6cf4f1fd2dc72c66ebc47c97,Plant heigh,103960,try_11312,Plant height vegetative,30,103969,try_11321,Plant height vegetative,242,8.066666666666666,10,0.19333333333333336
57867c72cd2cedf4792cbaec0399cf1b5336cad727943595221adabb90dab90d,Leaf nitrogen content per unit mass,104780,try_12132,Leaf nitrogen (N) content per leaf dry mass,1.6369003616,92758,try_110,Leaf nitrogen (N) content per leaf dry mass,16.3690036162918,10.000000000178263,10,1.7826184972591363e-11
57bb495c54d3dfa329b71f9eb9642573edbcacbe22097ee68734dd9659a5b55d,Leaf mass per area,123597,try_30949,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.007558578987150415,114169,try_21521,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0724059400890564,9.579305873782163,10,0.042069412621783764
5829c72d12021ed3c9f2a6bce5d5ff13c36063aa19ceaae09c1e02249f2eb991,Plant heigh,112620,try_19972,Plant height vegetative,2.45,112421,try_19773,Plant height vegetative,20,8.16326530612245,10,0.18367346938775508
584e3c255be1b48952a1dcb114f32abcd96e85463407026f1583dc1c36c58c6f,Plant heigh,238461,bien_traits_113471,whole plant height,3.9624,313752,bien_traits_188762,whole plant height,35.3568,8.923076923076923,10,0.10769230769230764
5875eef4f4102c0de940bbe5ad08ef670b1844f89621fb94ab3b3456cdef4bc0,Plant heigh,110646,try_17998,Plant height vegetative,0.043,112274,try_19626,Plant height vegetative,40,930.232558139535,1000,0.06976744186046502
594375be914099de69c67514293834433cb4831ba5533d71801b7ee1615dbe76,Leaf mass per area,112655,try_20007,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.0024863556496968415,121574,try_28926,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.019646365422396856,7.901671438192004,10,0.2098328561807996
59f94c2e712810102875db666bb3b41caf117f38f3ca711ec37faaef194c140d,Leaf mass per area,107286,try_14638,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0020241677191772545,102528,try_9880,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.02511003894516002,12.405117771251819,10,0.2405117771251819
5a91ea58adf1bd5a126bcfb9d691f77e90b905ecb827d0c5694e9b60e7a17c6e,Leaf Area,114142,try_21494,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",53.16575,120102,try_27454,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",484.99999999999994,9.122414336297332,10,0.0877585663702668
5b75c748cf53bb04a6f9c372cf714d8dab60548587e90001c6584a8219827a0e,Leaf mass per area,97832,try_5184,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",4.5509529240327636e-5,92763,try_115,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.050105631076552144,1100.9920760101322,1000,0.10099207601013216
5b80f462cafff8e2f956812162656d61d27c4addab248e741a813240f63d9c6e,Leaf Area,112657,try_20009,"Leaf area (in case of compound leaves: leaf, petiole included)",0.7312,107682,try_15034,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",72.5,99.15207877461707,100,0.008479212253829305
5bdbc27bd4f2e6b5f29e9d323ad17ef957a9bd398f3e0665cff0b996fb665a2b,Leaf nitrogen content per unit mass,99613,try_6965,Leaf nitrogen (N) content per leaf dry mass,0.0206715,103102,try_10454,Leaf nitrogen (N) content per leaf dry mass,18.6,899.7895653435891,1000,0.10021043465641088
5bfb10c6c28ef14b2aea534965dada3119f17f15855820caafd02189f884dcaa,Leaf mass per area,107804,try_15156,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.05342235501105741,120889,try_28241,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.5046608056345695,9.44662221517779,10,0.05533777848222099
5cc62d4ddfa7d55cbecc5927cde9d7cbef8b0a9d2bab57bafa1f80616db45b08,Leaf nitrogen content per unit mass,103460,try_10812,Leaf nitrogen (N) content per leaf dry mass,2.07,125709,bien_traits_719,leaf nitrogen content per leaf dry mass,20.7,10,10,0
5d6a3c54d60dbb5d1c1ae279bc619e5f5bdd8dc8ffdcbfbdc9d6414223d3e9f8,Leaf mass per area,104069,try_11421,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0032100000000080246,120885,try_28237,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",2.4552299920042024,764.86915638569,1000,0.23513084361431003
5d8266b2e5d7e4a450e8a95b7c89d9ac3890ecf69458819af013fb0bfde1cd77,Leaf Area,112636,try_19988,"Leaf area (in case of compound leaves: leaf, petiole included)",6.615,120046,try_27398,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",675,102.0408163265306,100,0.020408163265305923
5dd325fb3635aa51fd2e1c4638cbccc58fecd8c0a327209ee0a53d11fe5e72d3,Leaf mass per area,103052,try_10404,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.004959698081565375,113765,try_21117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.051950675061034235,10.474564017138238,10,0.047456401713823926
5dfb964d362ee8abc5f3a9bd58be7f624e2a95690024a1dd11823a1aff7183b6,Plant heigh,102529,try_9881,Plant height vegetative,0.07,100686,try_8038,Plant height vegetative,80.28571429,1146.9387755714286,1000,0.14693877557142865
5e55d2ad689eb7dbea75bd445a6e045dc18e4f41a28ca91b9abfc15f7bb33c41,Plant heigh,125213,bien_traits_223,whole plant height,0.073,110516,try_17868,Plant height vegetative,81.8,1120.5479452054794,1000,0.1205479452054794
5ed1ed5078513a0f8635829de31d1bf6680ce5ef15eb38b64fbd76bd62d6cd6f,Plant heigh,301385,bien_traits_176395,whole plant height,2.4384,128578,bien_traits_3588,whole plant height,29.2608,12,10,0.19999999999999996
5efa867b3983dd016eb0ad6c955b65d346ea501e1df6c6e777a6a1b7f0ac0043,Leaf nitrogen content per unit mass,102926,try_10278,Leaf nitrogen (N) content per leaf dry mass,4.89,107682,try_15034,Leaf nitrogen (N) content per leaf dry mass,37.45,7.658486707566463,10,0.2341513292433537
5efdd8ff2b1ed252ebf5160d134c55b7dc18dd6f540da54925ef196035e51b2e,Leaf mass per area,107293,try_14645,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0034799999999888635,120579,try_27931,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.033737339251166495,9.694637715883465,10,0.030536228411653488
601cb160f12625e553098015e888c4d01ada9c7d43ab28815f996a5f45b4045d,Leaf nitrogen content per unit mass,103273,try_10625,Leaf nitrogen (N) content per leaf dry mass,0.0404375460233985,126306,bien_traits_1316,leaf nitrogen content per leaf dry mass,38.685,956.6604258729147,1000,0.04333957412708522
603edfc9ca8561e4c369519b08e0daa3cf5e9463ca4275bfccbf767fe8475b8a,Plant heigh,127012,bien_traits_2022,whole plant height,3.6576,110152,try_17504,Plant height vegetative,3000,820.2099737532808,1000,0.17979002624671925
6120754b96e3dd059d4bd1d5b69c816d521dc0f418f9125b9d88c803ff3a68e5,Plant heigh,132756,bien_traits_7766,whole plant height,0.3048,161414,bien_traits_36424,whole plant height,36.7284,120.5,100,0.20500000000000007
61cd2df5f0fdb655eda71fb9e08a2f34193860d6c3b554a6246f3594a326761b,Leaf mass per area,124719,try_32071,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.008,124865,try_32217,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.08499243221434094,10.624054026792617,10,0.06240540267926176
61fb03451e7a4ccfb20232e597226ea228bdc8637d12084981b7206092719861,Plant heigh,92769,try_121,Plant height vegetative,0.07,110129,try_17481,Plant height vegetative,60,857.1428571428571,1000,0.1428571428571429
629828b45a979575ad8c10a00c2d3c331ba889dbb34f8a76754298d2c271abe4,Leaf mass per area,123511,try_30863,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.005400740808103224,120599,try_27951,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.05094243504839532,9.43249025614444,10,0.056750974385555986
62f62b347997a9f2c52761d4d13130a0cadd60af1f764ded9dbc9b4ba6bba03f,Leaf mass per area,107374,try_14726,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.002763906631046242,120886,try_28238,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",2.711660192466228,981.0968872851407,1000,0.018903112714859227
634f24083c3c6241c1aac49c845164c7efc06e8cbbf4af4e53d4ff11e75f5c47,Plant heigh,102526,try_9878,Plant height vegetative,0.06,115881,try_23233,Plant height vegetative,6,100,100,0
63924374fea4372fa0aa8d2a8d8cfa7723df990f8c758f6175b5a92d943d3c8a,Leaf mass per area,124796,try_32148,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.007751999999895193,120584,try_27936,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.08758078407042047,11.297830762590888,10,0.1297830762590888
641b37d063b56e3946f12b05ab12bf4969105b66f5287fded9cc4a5d1e651103,Leaf mass per area,122924,try_30276,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.017292918422861923,125789,bien_traits_799,leaf mass per area,0.2127659574468085,12.303646628294013,10,0.23036466282940138
643097356790ebfcf64af7548cfcca484aa745aced913809264dcbd0afa58645,Leaf Area,102715,try_10067,"Leaf area (in case of compound leaves: leaf, petiole excluded)",0.6368333333333329,120859,try_28211,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",510.5,801.6226118817069,1000,0.19837738811829309
64749d7691b6225c13abcaf036c94586f476ecf4b275ce719f0b78cef5388fac,Leaf Area,120885,try_28237,"Leaf area (in case of compound leaves undefined if leaf or leaflet, undefined if petiole is in- or exluded)",165.72010964999998,120650,try_28002,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",1372.7,8.283243372811757,10,0.17167566271882428
65bdeac5506dbbaf6acdb29335be79482d8a474552d7bbcc689bfe02724f9ba9,Leaf nitrogen content per unit mass,101398,try_8750,Leaf nitrogen (N) content per leaf dry mass,1.762938592,102530,try_9882,Leaf nitrogen (N) content per leaf dry mass,20.18,11.446796894443388,10,0.14467968944433873
662798917572e70fc51e6f4543f8a3e05be998dd9f35c1acd9f575e18882be7b,Plant heigh,114842,try_22194,Plant height vegetative,0.25,98097,try_5449,Plant height vegetative,30,120,100,0.19999999999999996
664a04f080b60fd797b045dce8b7b40604c930b013a46c84351bbb104528d1a7,Plant heigh,294213,bien_traits_169223,whole plant height,3.048,143356,bien_traits_18366,whole plant height,27.432,9,10,0.09999999999999998
668d48ab9ad35d79d0c28e813b4c98a7c8eea7c10b7a44040af7691380bbff32,Leaf nitrogen content per unit mass,104020,try_11372,Leaf nitrogen (N) content per leaf dry mass,2.26,100703,try_8055,Leaf nitrogen (N) content per leaf dry mass,23.58333333333335,10.435103244837766,10,0.043510324483776674
66aad7714abdd3363a827ce2b26126090ee080ec690edfce539ab99d55f65752,Leaf nitrogen content per unit mass,103466,try_10818,Leaf nitrogen (N) content per leaf dry mass,2.1,125808,bien_traits_818,leaf nitrogen content per leaf dry mass,21,10,10,0
679dbc94780bff2cec96cea54b239c287b5b55d81ce0d2a34a520f309841a26f,Leaf nitrogen content per unit mass,107293,try_14645,Leaf nitrogen (N) content per leaf dry mass,1.398,102530,try_9882,Leaf nitrogen (N) content per leaf dry mass,13.98,10.000000000000002,10,2.220446049250313e-16
67ae54740998dd11714b600b270af97f54016005c2632fd3b9e4af2decbd04df,Leaf nitrogen content per unit mass,99613,try_6965,Leaf nitrogen (N) content per leaf dry mass,0.020615,102474,try_9826,Leaf nitrogen (N) content per leaf dry mass,19.8,960.4656803298569,1000,0.03953431967014309
6894afcf02647947142f541b2a63f73cf5b0beb436f42490c35b1793c6596820,Leaf nitrogen content per unit mass,104785,try_12137,Leaf nitrogen (N) content per leaf dry mass,2.1485885895,92763,try_115,Leaf nitrogen (N) content per leaf dry mass,21.4858858952121,10.000000000098716,10,9.871659045757042e-12
68efa5c7540d1e6eca88425774e5eacbd3ab3e8a9ac3f7c27d3147f42f3ee0dd,Leaf mass per area,107382,try_14734,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0019381156703728727,107882,try_15234,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.21563540155163013,111.2603364432548,100,0.11260336443254793
698d65ee16fa724cc226bb51459e6da68f5497d125c788a27debcc1b92cb8949,Plant heigh,113530,try_20882,Plant height vegetative,2.5,111614,try_18966,Plant height vegetative,30,12,10,0.19999999999999996
6a34dd55ae43b3387babc339e35f6420269a603cd02bc5714ea3a662e0a0c66a,Leaf nitrogen content per unit mass,102926,try_10278,Leaf nitrogen (N) content per leaf dry mass,0.25,100703,try_8055,Leaf nitrogen (N) content per leaf dry mass,28.2333333333333,112.9333333333332,100,0.12933333333333197
6aa4e9731f0fad9d0eed12143e89aba711323ad4a70ba938a31e459107550a5c,Leaf mass per area,124621,try_31973,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0038444370959122886,112504,try_19856,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.038444370959437105,10.000000000081734,10,8.173461907290402e-12
6b05e1225b2e7030a9e7d0790f280bfbde1ffd492279ba59a6db7e04cbfb3d5c,Plant heigh,135458,bien_traits_10468,whole plant height,2.7432,260467,bien_traits_135477,whole plant height,27.1272,9.88888888888889,10,0.011111111111111072
6b7f5ee725d870d452d2ede85e4af80a1fc6f591ba30a6dd5c7781652b609fba,Leaf mass per area,107370,try_14722,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.014231046086190807,124867,try_32219,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.1670285618840822,11.736913848248971,10,0.1736913848248971
6bec898942f11373fefbec802953b09dbc615a2f6d88ab3119522f57bddc0f6b,Leaf Area,97891,try_5243,"Leaf area (in case of compound leaves: leaf, petiole excluded)",0.711,120544,try_27896,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",749.5,1054.1490857946555,1000,0.054149085794655605
6c2df1ab0e1ab5c324c775b704ffcc87eca426e4ebfec9b264c573ae8d7f3506,Plant heigh,154488,bien_traits_29498,whole plant height,2.1336,219165,bien_traits_94175,whole plant height,21.336,10,10,0
6ced1e40fa464ebb9666c5618965a917c2d457a22a2c1ba5d9f0427ddd068123,Leaf nitrogen content per unit mass,104076,try_11428,Leaf nitrogen (N) content per leaf dry mass,2.1,103099,try_10451,Leaf nitrogen (N) content per leaf dry mass,23.6,11.238095238095239,10,0.12380952380952381
6ffd9a83678cd089de2bab8102b4409fc1196f5e2cd70df395acabff7d5f6bc4,Leaf mass per area,112656,try_20008,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.002577930723978648,108570,try_15922,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.03176620076238882,12.322364005717917,10,0.23223640057179162
70296be773c115cae63526d19cd16cf7cf2e183924b327b8a43d94318e556f50,Plant heigh,112571,try_19923,Plant height vegetative,0.036000000000000004,252145,bien_traits_127155,whole plant height,28.6512,795.8666666666666,1000,0.2041333333333334
709785d96d11feacd17890d2f88e90ddb564f8108474d6d28e0d194f9d6fc669,Leaf mass per area,124625,try_31977,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.00757702449953428,114838,try_22190,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.07340527049842178,9.687875564205134,10,0.031212443579486604
70d3ad74b9684cf530bdea6156157f190210377b0a5c45446c88b27009730e92,Leaf mass per area,104751,try_12103,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.002432712898843981,120525,try_27877,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0287644630375207,11.824027015760675,10,0.18240270157606764
70f9b8ee399ed421ec8770839d9f86c1a4599c868ecabf52969d912a429b0ecd,Plant heigh,92772,try_124,Plant height vegetative,0.2,103956,try_11308,Plant height vegetative,230,1150,1000,0.1499999999999999
7234d01495be72a3e6cae5b4879b46192700f92916217d662b4ef38ec92328f4,Leaf nitrogen content per unit mass,107293,try_14645,Leaf nitrogen (N) content per leaf dry mass,2.421,126309,bien_traits_1319,leaf nitrogen content per leaf dry mass,28.824,11.905824039653037,10,0.19058240396530368
724c0bedc3601de8ce956b04cc9ff18e42f5d9b64cd7f56d3456101ee5113aa4,Leaf mass per area,123016,try_30368,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.005089999999999989,125029,bien_traits_39,leaf mass per area,0.053611254074455314,10.532662882997139,10,0.053266288299713915
72d7f80e5efc32d0ae7254049c0023d14c09497b72ff2fa3dd813d629f7f7c00,Leaf mass per area,107515,try_14867,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.006312513802627055,113765,try_21117,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.06452744436412694,10.22214705293362,10,0.02221470529336189
7328797249154fe8de4416616d05c537fc3359633ca511d43606252496ad3252,Leaf nitrogen content per unit mass,103422,try_10774,Leaf nitrogen (N) content per leaf dry mass,2.97871,125520,bien_traits_530,leaf nitrogen content per leaf dry mass,29.7871,10,10,0
73a0c7227bb7f7f73574ef756119e2b7d55434bf74910cf55911d82a9f46d2c9,Leaf mass per area,107293,try_14645,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.006032258075051176,110843,try_18195,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.07022562448854791,11.641681044614813,10,0.16416810446148133
74da569f539fe03599208e8ee6f703b9d3186159f4af95b1bde43ce9f199fbff,Plant heigh,112517,try_19869,Plant height vegetative,1.3,114590,try_21942,Plant height vegetative,121,93.07692307692308,100,0.0692307692307692
74fa80ae6f0189d8ff45efd781e2fc43280e08c18968adc358b15919e947f036,Leaf mass per area,124621,try_31973,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.011909215104380684,119684,try_27036,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.1360544217687075,11.424297955510205,10,0.14242979555102053
754a85c01758ecac0cc0e225b3e4740841787373bcf720a78aa0764d8879dd5c,Plant heigh,202646,bien_traits_77656,whole plant height,3.9624,264422,bien_traits_139432,whole plant height,31.6992,8,10,0.19999999999999996
75c2147ae2232cd4f18234bb0ababd51c95a08cc49999300452ffc72fe8c2406,Plant heigh,170302,bien_traits_45312,whole plant height,3.048,208279,bien_traits_83289,whole plant height,26.5176,8.700000000000001,10,0.1299999999999999
760e9c0c2fd2411bbb2846598e92a32a9ee1099114323f384ad9f793c45a3fc1,Plant heigh,102527,try_9879,Plant height vegetative,0.195,112384,try_19736,Plant height vegetative,20,102.56410256410255,100,0.02564102564102555
761dcc16ba0b5b3540c538c23b4cca3d2eb5db95c39013a38bc91fbd3303ac75,Leaf Area,112659,try_20011,"Leaf area (in case of compound leaves: leaf, petiole included)",4.3131,119862,try_27214,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",4530,1050.2886554914098,1000,0.05028865549140993
76a4eda33afc81490b2ef4fde235a7499cc8e8180cc8ffdc03d4c724f1d83354,Plant heigh,114835,try_22187,Plant height vegetative,0.3256,112662,try_20014,Plant height vegetative,305.5,938.2678132678133,1000,0.06173218673218672
76c15f1f1c5241110191deec474a4c143aa92959a536d7d8cd702c7d29353c03,Plant heigh,110837,try_18189,Plant height vegetative,0.9824999999999999,102694,try_10046,Plant height vegetative,88.5,90.0763358778626,100,0.09923664122137399
7729956b7987b47b266279c02e73012fb52761f5cd885c835e79aed87c93b3dc,Plant heigh,232069,bien_traits_107079,whole plant height,2.7432,110152,try_17504,Plant height vegetative,3000,1093.6132983377079,1000,0.09361329833770782
77509034292c4dc2d0f97d458ff7e1dea23630d3479077b5b17e2e32423bbc01,Leaf nitrogen content per unit mass,103534,try_10886,Leaf nitrogen (N) content per leaf dry mass,3.76,125743,bien_traits_753,leaf nitrogen content per leaf dry mass,39.15,10.412234042553191,10,0.04122340425531901
777a363b8d3d0d93559505b4267a46ded5ccc9ba77007baf250f4b6be4fedad4,Plant heigh,317997,bien_traits_193007,whole plant height,0.615384638309479,98030,try_5382,Plant height vegetative,50,81.24999697320172,100,0.1875000302679828
779218c2148c677525fd6d14e48a610027b2750f4ca612ae27daaf4a6bb5a7af,Leaf mass per area,107293,try_14645,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0035999999999712,112642,try_19994,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.038028484082217574,10.5634678007005,10,0.05634678007005012
779604dc1e4d68af37e3f6d65ccbba5ee11c55ed2ec6bce1ba024db0715f0b89,Leaf nitrogen content per unit mass,92869,try_221,Leaf nitrogen (N) content per leaf dry mass,2.0624,109413,try_16765,Leaf nitrogen (N) content per leaf dry mass,25.24551105,12.240841277152834,10,0.2240841277152834
77bfb0589d8961945412c8b1d6794e00769bf135f71373647b1bc4d907d606da,Leaf Area,92764,try_116,"Leaf area (in case of compound leaves: leaf, petiole included)",28.6425555555556,119684,try_27036,"Leaf area (in case of compound leaves: leaf, petiole included)",2320.75,81.02454389932605,100,0.18975456100673949
77d6114d25a92c546a2c5d3d229a1bb81ae629fafe6654a111ad8b03023fdbb0,Plant heigh,113878,try_21230,Plant height vegetative,9,112423,try_19775,Plant height vegetative,80,8.88888888888889,10,0.11111111111111105
7957af7e2e8fbb669cbb4a36de3f9797602274f973dfce9ceca1a21814feeff1,Leaf mass per area,124644,try_31996,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.0031312046725092625,121596,try_28948,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.03618986254295533,11.55780804132288,10,0.15578080413228812
79bf8f9bf94c4fc8f8aeeeba9efcdc65242e0975ca329df411c214b3d563ab5f,Leaf nitrogen content per unit mass,107293,try_14645,Leaf nitrogen (N) content per leaf dry mass,1.429,103225,try_10577,Leaf nitrogen (N) content per leaf dry mass,15.574170565,10.89864980055983,10,0.08986498005598298
7ab971492ccea5786293a63742ebac115aa3bb9f0e40ca2791e07a0c3a1a1321,Plant heigh,191178,bien_traits_66188,whole plant height,2.1336,133245,bien_traits_8255,whole plant height,24.384,11.428571428571429,10,0.1428571428571428
7b99110bc279c3dc48e9000adab5d4872d185612968b14c0758cdb2e0cafc203,Leaf mass per area,107293,try_14645,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded)",0.002073619631902095,92760,try_112,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",0.025502599940383543,12.298591095508897,10,0.22985910955088973
7bff0e298e6bb0d9df8d266227a980d05ea00a85a67bcbc8032937b1ce0d04dd,Leaf Area,112655,try_20007,"Leaf area (in case of compound leaves: leaf, petiole included)",55.540499999999994,120046,try_27398,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",6075,109.3796418829503,100,0.09379641882950285
