decision_id,candidate_id,taxon_name,trait_domain_name,trait_name,dataset_id,value_lower,value_lower_inclusive,value_upper,value_upper_inclusive,action,scale_factor,rationale,evidence_reference,source_reference,review_status,reviewer,reviewed_at
035450f61ecdf26c0798cb81aa59545334ece5315cae805b313e0d0cb8c9a56e,e5251b75b76c3d19f91cbd28f8d97211bd108a42753b53eb718003ad8e3abf21,Pimpinella major,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:e5251b75b76c3d19f91cbd28f8d97211bd108a42753b53eb718003ad8e3abf21,approved,OndrejMottl,2026-08-31
9e3ee3a1b4e00c18a932ba76579daf3817ee445fdbee4d55eb8c6c1924250306,d5b4afe91e4a08026e1848806a776b67a0f769424d0c2699ca7712389edcadd7,Pimpinella saxifraga,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:d5b4afe91e4a08026e1848806a776b67a0f769424d0c2699ca7712389edcadd7,approved,OndrejMottl,2026-08-31
2d2431c28eae5864d40b8a1310ddb359a2e2307e808ad12fabe5a4ef8f5a4661,53d3ea4da4b6920a7a5498cb8cf9e50f511ef5f0cb46536d9bf7e55bf9f2c0b8,Pinus aristata,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:53d3ea4da4b6920a7a5498cb8cf9e50f511ef5f0cb46536d9bf7e55bf9f2c0b8,approved,OndrejMottl,2026-08-31
b99e2202fbab59456371b17ff3730d8ca7653e4f0146adde79f52605f660c819,4351e3d29c3c7e88a396b5e641871b6c2b8fa7f679a5dce2a15d70b3cdbcbffa,Pinus banksiana,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:4351e3d29c3c7e88a396b5e641871b6c2b8fa7f679a5dce2a15d70b3cdbcbffa,approved,OndrejMottl,2026-08-31
fafb087966ac4eba2ae2bbca399ab3847275236a42a6bb1b7b5b28907aa0ef18,a6841a34bcbdaa8013f458580329fac12d884bc7d376cae1293c7f32749becad,Pinus brutia,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:a6841a34bcbdaa8013f458580329fac12d884bc7d376cae1293c7f32749becad,approved,OndrejMottl,2026-08-31
1f43b670de6eb52d6454314745a2a19c35ed026cde4c8a47b9022082756d4bce,0e5bc155777f3658c151363dcfd981b1392e968977466150500ba4b772ec85c7,Pinus cembroides,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:0e5bc155777f3658c151363dcfd981b1392e968977466150500ba4b772ec85c7,approved,OndrejMottl,2026-08-31
35919477c4e7207a14b7ede255fd9b2517b11b78d7389b70b6d0fe73516da396,641b37d063b56e3946f12b05ab12bf4969105b66f5287fded9cc4a5d1e651103,Pinus contorta,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:641b37d063b56e3946f12b05ab12bf4969105b66f5287fded9cc4a5d1e651103,approved,OndrejMottl,2026-08-31
e29657aa18d8ca53415c8db73dacc130ea9b3765d960dc7b0fcb13818c0f98a0,c13fd32f754ea354e0e21f82762f46cb1facbc8c3643c64012ae92537800159a,Pinus edulis,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:c13fd32f754ea354e0e21f82762f46cb1facbc8c3643c64012ae92537800159a,approved,OndrejMottl,2026-08-31
107cd374372b9b5b56790a5be58a685c0004ff830a5ecce0c788a6764da5edb1,aae4aa7614b29249289991af9d9de85944b1ae2bf778452a1a579b37d56cc3f9,Pinus flexilis,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:aae4aa7614b29249289991af9d9de85944b1ae2bf778452a1a579b37d56cc3f9,approved,OndrejMottl,2026-08-31
db7e799cd78a6278876a0c0e8d7d15fdc45384b12042160b72038faefdd6b748,36be44c1cefbea817a5f30b8a67d58caa6cefc9e8f5aaa3563f740e8b36ac03b,Pinus halepensis,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:36be44c1cefbea817a5f30b8a67d58caa6cefc9e8f5aaa3563f740e8b36ac03b,approved,OndrejMottl,2026-08-31
59320d92f096d592ec9585077a4079ca952de1cb0cb179373ba0babd38ab56d6,a1bd8fe92c17b9366c65bb00713e44fce95af9d26afd09ee54b0e8c23ea5aa1d,Pinus heldreichii,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:a1bd8fe92c17b9366c65bb00713e44fce95af9d26afd09ee54b0e8c23ea5aa1d,approved,OndrejMottl,2026-08-31
a1113c646481fa37879ddeeeb9bcd228d2839ea19aad8116df23d3a4b54d07d1,fe945dd19077966c91650dd1139aa86cdcd6aa1a7455f17cae397af4b4d2bfc7,Pinus nigra,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:fe945dd19077966c91650dd1139aa86cdcd6aa1a7455f17cae397af4b4d2bfc7,approved,OndrejMottl,2026-08-31
1c714b90c52a1699c2228314085d30c1e14d5fead6086f022ab05b4ddd3f2af5,b12002d4880bb272f0f878b3ce70290bf2dfc4c074f3ff6c917213e6a768c70e,Pinus palustris,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:b12002d4880bb272f0f878b3ce70290bf2dfc4c074f3ff6c917213e6a768c70e,approved,OndrejMottl,2026-08-31
3686f1ea095dc472b248593f1050f0f91b08d75f5d42aa57c6bccdce69ab8447,bca53c7030a87cac955f926bc6dee2ecece90d8a8e04889598696ebad712b3ad,Pinus pinaster,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:bca53c7030a87cac955f926bc6dee2ecece90d8a8e04889598696ebad712b3ad,approved,OndrejMottl,2026-08-31
e92de8316f7a383a3f0155b1b5c605a53f620dd3f90a44d1ab1d78f200492fa9,800e0ca5bdc580af04cc567129a329be04ad43408e398a05d91f43622a7da07c,Pinus pinea,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:800e0ca5bdc580af04cc567129a329be04ad43408e398a05d91f43622a7da07c,approved,OndrejMottl,2026-08-31
a34759e53b582b603be0be532011b498142186242ecde9e4393cc51e75d1f581,ec04a4fa9946c546ae716b9f6632035fe2be3368cfc4c7c69f41ba58ee9130f7,Pinus ponderosa,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:ec04a4fa9946c546ae716b9f6632035fe2be3368cfc4c7c69f41ba58ee9130f7,approved,OndrejMottl,2026-08-31
fddbdafa12985dc48f58839ec1ff7f6363146c9312d2d370e06cd1040a007b87,ecfe8fff759774711d1987dbaa06ddcbf58deb6e329c510194eb702643346b40,Pinus resinosa,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:ecfe8fff759774711d1987dbaa06ddcbf58deb6e329c510194eb702643346b40,approved,OndrejMottl,2026-08-31
8e7a7218e1eab370118ad46c12550350fe2155515433dfdceda2057b5dd40c4d,d47211a58cf383404b6fdcdbd546a5dd47122a616666690bc438228823648c2e,Pinus strobiformis,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:d47211a58cf383404b6fdcdbd546a5dd47122a616666690bc438228823648c2e,approved,OndrejMottl,2026-08-31
269430a21c65e95fc380aa699d1811ed0de1928b413bf416e881fc54bf152d9c,5e0a2c6c90442e312b9c4e4b4cb6d6a094b80963203953d6cbf10e6941a73261,Pinus strobus,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:5e0a2c6c90442e312b9c4e4b4cb6d6a094b80963203953d6cbf10e6941a73261,approved,OndrejMottl,2026-08-31
67053f8a40f8ece36e3073e0ab130770869cfee575bcf98fc1c74fc49d68d213,dedb460816f6fd19c564004ecacb240a6d0ef09ff62cb2e94f6bd68555498c14,Pinus sylvestris,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:dedb460816f6fd19c564004ecacb240a6d0ef09ff62cb2e94f6bd68555498c14,approved,OndrejMottl,2026-08-31
6c71fee85e9949474ac102d4d334f324efb9a20ed925ac3ecd05d5377318f7ed,6f7f28c217912189dba2c3d6cd837c9ec469abbc3a650dc99c6c593140f4a5bd,Pinus uncinata,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:6f7f28c217912189dba2c3d6cd837c9ec469abbc3a650dc99c6c593140f4a5bd,approved,OndrejMottl,2026-08-31
8d64a0b65f394eb801f73cbae6144434a670343695038cc2587a19d282c47852,c14213310a67c71e4365fe0e6f150c4d1752554d46ad7d04b34fbf861434ccf5,Pistacia lentiscus,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:c14213310a67c71e4365fe0e6f150c4d1752554d46ad7d04b34fbf861434ccf5,approved,OndrejMottl,2026-08-31
7260cb2e77515d2d50a3c89b13ad7a1c375e7436ba35521d25013eb2e1935bae,e270ebc9aca63b3dbe7674ce5b38ff337e95d928eaba2653d83a01fd4a9344ce,Pistacia terebinthus,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:e270ebc9aca63b3dbe7674ce5b38ff337e95d928eaba2653d83a01fd4a9344ce,approved,OndrejMottl,2026-08-31
c4d31ed0c5e9d0eacb0902342e2bd84704519ba34e74fd2c9a284c0a4928f05a,4d7549e53cd40311e45592afcf9caffadc08d25fce34862d4266274a4738ccc8,Pityopsis graminifolia,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:4d7549e53cd40311e45592afcf9caffadc08d25fce34862d4266274a4738ccc8,approved,OndrejMottl,2026-08-31
c5bee34eacf85b9d30c3fe1eab27f7cac7f0c525d444b8cda8cb58ec24cbed06,49c27a543665273426731eeac67a4f68d99933355b9ba78411f0628d6644d566,Plantago afra,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:49c27a543665273426731eeac67a4f68d99933355b9ba78411f0628d6644d566,approved,OndrejMottl,2026-08-31
5cf6408269ec1d18e24b01c26116c506d4448b81764c53b223b79d595132a365,8639ff23061a192c6021d183c28d9bb9fe398b081bc6cdc2b7bb83182e6c37f7,Plantago alpina,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:8639ff23061a192c6021d183c28d9bb9fe398b081bc6cdc2b7bb83182e6c37f7,approved,OndrejMottl,2026-08-31
9a177665e72d6f2f477ff44fa7670b21818b43e42e38715814467571ada83347,b52f5cd72a3d519d56d461a78b1265540a59141fff716d582b2f20e3a027af94,Plantago argyrea,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:b52f5cd72a3d519d56d461a78b1265540a59141fff716d582b2f20e3a027af94,approved,OndrejMottl,2026-08-31
376be0d8e71fd14ba72cd352e8cc757c631eaa87e7c4954aac3e92df6fc6c929,6ca0b69b460c47afdb414e78ed0f0c39e7e9e0cc5a6e61b4df119bc25c96ea40,Plantago atrata,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:6ca0b69b460c47afdb414e78ed0f0c39e7e9e0cc5a6e61b4df119bc25c96ea40,approved,OndrejMottl,2026-08-31
c5804a47eee171e6b6699a35e9842cd12f58c6e5b583b45fe2c0a361c36bd516,d18166a347f49df426ad996e6e01bcf3b8bd8c1a8095fd556ada4399818e8fe4,Plantago coronopus,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:d18166a347f49df426ad996e6e01bcf3b8bd8c1a8095fd556ada4399818e8fe4,approved,OndrejMottl,2026-08-31
74e51c1f09bf4793f7f5319718a94b70e48240952c852682a801855c74918335,dbb49c15f4793e4e3fcae411dd551750c2a33aecaefa9b7bebf775d1eaebf65a,Plantago lagopus,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:dbb49c15f4793e4e3fcae411dd551750c2a33aecaefa9b7bebf775d1eaebf65a,approved,OndrejMottl,2026-08-31
09692f0e1c737d4ade662db9cd406f01f7d6e34909ed03651441bdba9c6bb525,2518faf5962dcf51d5eda6688a8844cfe7c69307233d016e7a7296482630a2ae,Plantago lanceolata,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:2518faf5962dcf51d5eda6688a8844cfe7c69307233d016e7a7296482630a2ae,approved,OndrejMottl,2026-08-31
de02a0dd8cbb57e8586e9c30db386a1329671fba35b9392a71ccb25bbf501aae,86fce9c03f85012a5ab5f4284315909c52dd06ed32214e4a90be91392ce76f83,Plantago macrorhiza,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:86fce9c03f85012a5ab5f4284315909c52dd06ed32214e4a90be91392ce76f83,approved,OndrejMottl,2026-08-31
a3143a9307c31a1dacfe1a5a36dd89fbac4c632a9b2771fa982327a6e5e2bb05,e7c46831640379b2838fb79c46087d69397f448a0edf866009b5b04135d4559d,Plantago media,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:e7c46831640379b2838fb79c46087d69397f448a0edf866009b5b04135d4559d,approved,OndrejMottl,2026-08-31
9cdedc7cd85ef7021ac4cd8c583c5a85a0613b9dc22a3522a9d198507fefc10e,23d561c85839fd47399a29c872f014eb75422cf6dc6c9ccc5f498808f03f5dbe,Plantago patagonica,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:23d561c85839fd47399a29c872f014eb75422cf6dc6c9ccc5f498808f03f5dbe,approved,OndrejMottl,2026-08-31
2b528162aa28dd2e04ccd7c484e32af8baef792f7452e7d1c7c63f2c759e15fe,0e9d2ede1d163611ae6b6fcccc8c98d73a354d7e6b0cb9f364b673dfbf9f4569,Plantago schwarzenbergiana,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:0e9d2ede1d163611ae6b6fcccc8c98d73a354d7e6b0cb9f364b673dfbf9f4569,approved,OndrejMottl,2026-08-31
cd5255e3d44941ed9be1bbf94e9f084c11064aafc7d5e7c4de18bbaf8634bdb9,83ff6850c6d69b571912f3e4b46981375072e7cffba9369ab7e4a924a31587fc,Poa annua,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:83ff6850c6d69b571912f3e4b46981375072e7cffba9369ab7e4a924a31587fc,approved,OndrejMottl,2026-08-31
deb363863856e250252481655742eabdbd44e7a8e64a79de5574cefcd5b44ec1,323501d49eeb392f1c25068fa333aacb874e78636082f635d531467255da5ac0,Poa compressa,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:323501d49eeb392f1c25068fa333aacb874e78636082f635d531467255da5ac0,approved,OndrejMottl,2026-08-31
7f66d67358292bb6f484dd78ee6d3ba79eaa852db112b82be92f189a90db0d5b,f2706cf909e337b45f1997848eb3e84c7412dbe60f92a991db3447b1adcb08c9,Poa fendleriana,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:f2706cf909e337b45f1997848eb3e84c7412dbe60f92a991db3447b1adcb08c9,approved,OndrejMottl,2026-08-31
48b740f3d52ec8c287a14da98650ec367582f14281283165923af78026362013,e831a523d8f3d85b0936e3cafc254ebead83429d86e28d228fdfd995d7566dcd,Poa laxa,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:e831a523d8f3d85b0936e3cafc254ebead83429d86e28d228fdfd995d7566dcd,approved,OndrejMottl,2026-08-31
f92e53559c146d0793438141cac993965245db8a0e9b6a223fa16094d4cbf3ec,7722fc0216634ef03c985a0344d3c757cea7c3555356f3e117a28b99ed579f02,Poa nemoralis,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:7722fc0216634ef03c985a0344d3c757cea7c3555356f3e117a28b99ed579f02,approved,OndrejMottl,2026-08-31
ff6ce13d646981eeae42efbbe2a114a8743a678c6a022644c4ae4d6e754bb8fa,07d96269136bfdbc8aaa2775c8c31b24cd23aaedb81964cc03c78b4530ea725b,Poa pratensis,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:07d96269136bfdbc8aaa2775c8c31b24cd23aaedb81964cc03c78b4530ea725b,approved,OndrejMottl,2026-08-31
beb4a4383488ea7896bff8e963bed531f11405e1a4a285eeb209270678d05ad9,6a897065437ac4a4353d0f498790b73a516734dd1227ecc36c1edda4fffd0995,Poa trivialis,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:6a897065437ac4a4353d0f498790b73a516734dd1227ecc36c1edda4fffd0995,approved,OndrejMottl,2026-08-31
e228bfeda661578e6b844b3ed32c1e6e51845f5a054a6c480d5aaa4dcc2e207b,9be06c4c284912c3fe1fac0c26d92f32baf0ff04b67812683ae7481c409f4f9e,Podophyllum peltatum,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:9be06c4c284912c3fe1fac0c26d92f32baf0ff04b67812683ae7481c409f4f9e,approved,OndrejMottl,2026-08-31
2a99a181d275ee1135a430562ffb608065b2bdc179b36e416d382ae6d52dd9ca,267b165cb3bdfbef64e9ce8e20daaedb2c2b6c266e1fba02926f0594de9e989f,Polemonium villosum,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:267b165cb3bdfbef64e9ce8e20daaedb2c2b6c266e1fba02926f0594de9e989f,approved,OndrejMottl,2026-08-31
03a8c138cb8c0142d1149ba4e330c53a00d5000395221166e4e46ff0ad99e09d,37ea76f07334987e2bc04c92b4eafbcb5efeb62abcc558ca91f52ca678be2bed,Polycarpon tetraphyllum,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:37ea76f07334987e2bc04c92b4eafbcb5efeb62abcc558ca91f52ca678be2bed,approved,OndrejMottl,2026-08-31
0839a0ced4ce401f6469136b52beefdd4e82a97f4e777545ae9640352925da7d,0ca7e6bf6bf062d36a31098a50bdfd5b7d4f561d95bec27a5089c195d6384ea7,Polygala vulgaris,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:0ca7e6bf6bf062d36a31098a50bdfd5b7d4f561d95bec27a5089c195d6384ea7,approved,OndrejMottl,2026-08-31
9e7005af3cd3d256a86680cbee46a4f7351b5023ca4ea0b074bb111e99cf5a73,0c1c3dd50fb1844193bf4b87e870791ccd751e2889f5af743526d09cdfd72e6d,Polygonum arenarium,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:0c1c3dd50fb1844193bf4b87e870791ccd751e2889f5af743526d09cdfd72e6d,approved,OndrejMottl,2026-08-31
0721cd5b6a5a5bc6fb75a24eaaf4010dcd0f36561853511da6821f98a47c8e91,ee19c5a55a915c2b2a164beedd83398c9d186972f146d2886265e3ed01335d2d,Polygonum aviculare,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:ee19c5a55a915c2b2a164beedd83398c9d186972f146d2886265e3ed01335d2d,approved,OndrejMottl,2026-08-31
92625121c297c116a2304957cfcc76782d846d5f426be8fefe50723903cf9b0d,31639944191f0a0b18f162ffaa5ca091af95db341a9174430bb8be6cdaccd35e,Polygonum douglasii,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:31639944191f0a0b18f162ffaa5ca091af95db341a9174430bb8be6cdaccd35e,approved,OndrejMottl,2026-08-31
4ed7240f9b2144b39b9d46c55238e01bbb3d5ab3f94bbcff83a7ab5d6b717afd,960fb1f52db46b0ab4394fc2162d817f6b37ef975efd8fd170416161590f2bf1,Polygonum maritimum,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:960fb1f52db46b0ab4394fc2162d817f6b37ef975efd8fd170416161590f2bf1,approved,OndrejMottl,2026-08-31
43e796960df0c4a5bafb4c0c8d0ebf45b3a06b16a1d1b07dcfe9f040b88dcd1f,11c9ec042d5e848d1d0f9b1aedf64abe2520012c7d3be7db031cb0a398647f43,Populus,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:11c9ec042d5e848d1d0f9b1aedf64abe2520012c7d3be7db031cb0a398647f43,approved,OndrejMottl,2026-08-31
eb5a5620be794cf5f324d08c12afd1bfbf5637b3468d2c5d89f6a8892db9e8e2,2c59eec82eb1b20cb70fab8092a43051f776f798e9ae7d8094d88ee5efdeda25,Populus balsamifera,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:2c59eec82eb1b20cb70fab8092a43051f776f798e9ae7d8094d88ee5efdeda25,approved,OndrejMottl,2026-08-31
c6d19e5f6cc465378789ac5b7eaa43f1d9a99e3bad4d6b19d870d58190d81df0,d04a55ba4437495885dd96ad7c11f1057ee648389160244db241be00e3a9572f,Populus deltoides,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:d04a55ba4437495885dd96ad7c11f1057ee648389160244db241be00e3a9572f,approved,OndrejMottl,2026-08-31
b43b9b3e17bc154f74d37c0f5dedd88bfc05cc03e270fefd0c7dc386619520b6,9fb3e177eb00173fdcbef1d92f85a7d0665c8fd474749b087979cb38984fb365,Populus fremontii,Leaf mass per area,,,,,,,none,,No correction is supported after grouped source investigation; the approved conservative policy resolves this candidate to none.,Outputs/Reports/Trait_corrections/classified/trait_review_classified_reconciliation_report.md,grouped_investigation:9fb3e177eb00173fdcbef1d92f85a7d0665c8fd474749b087979cb38984fb365,approved,OndrejMottl,2026-08-31
